DataSet;BHID;Depth_From;Depth_To;SampleID;Au_ppm;Ag_ppm;Cu_ppm;Pb_ppm;Zn_ppm;Sampled_Date;Sample_Type;Batch_No
CHMine;570241;0.0000;0.9000;570241;1.0000;162.2000;;255.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570241;0.9000;1.8000;570242;1.8600;295.3000;;187.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570241;1.8000;2.6000;570243;0.5900;93.0000;;87.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570241;2.6000;3.4000;570244;0.7200;117.6000;;84.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570241;3.4000;4.2000;570245;1.0800;171.3000;;149.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570241;4.2000;5.1000;570246;1.0600;164.1000;;87.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570248;0.0000;0.8000;570248;0.0500;3.4000;;197.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570248;0.8000;1.6000;570249;0.0400;2.7000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570248;1.6000;2.4000;570250;0.1000;6.7000;;803.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570248;2.4000;3.2000;570251;0.0700;3.4000;;190.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570248;3.2000;4.0000;570252;1.0700;144.4000;;25758.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570248;4.0000;4.8000;570253;0.5600;115.2000;;19503.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570256;0.0000;1.0000;570256;0.0800;5.0000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570256;1.0000;1.9000;570257;0.0500;1.0000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570256;1.9000;2.7000;570258;0.0900;3.3000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570256;2.7000;3.7000;570259;0.0150;1.0000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570256;3.7000;4.6000;570260;0.0150;2.3000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570256;4.6000;5.5000;570261;0.0800;11.7000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570256;5.5000;6.5000;570262;0.0150;1.0000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570264;0.0000;1.0000;570264;0.3000;49.0000;;100.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570264;1.0000;1.8000;570265;0.0900;10.9000;;97.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570264;1.8000;2.6000;570266;0.0600;4.6000;;75.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570264;2.6000;3.5000;570267;0.0600;3.6000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570264;3.5000;4.5000;570268;0.0150;1.0000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570270;0.0000;0.7000;570270;16.5100;1879.0000;;1138.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570270;0.7000;1.6000;570271;0.2000;26.1000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570270;1.6000;2.6000;570272;0.0600;5.5000;;109.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570273;0.0000;0.8000;570273;47.8800;5241.0000;;2423.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570273;0.8000;1.7000;570274;0.0400;3.3000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570273;1.7000;2.7000;570275;0.0150;1.0000;;-50.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570277;0.0000;0.5000;570277;0.2600;35.3000;;163.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570277;0.5000;1.0000;570278;0.3000;34.9000;;116.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570277;1.0000;1.5000;570279;0.2700;27.7000;;186.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570277;1.5000;2.0000;570280;1.9400;241.9000;;364.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570282;0.0000;0.5000;570282;0.1500;14.3000;;60.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570282;0.5000;1.0000;570283;0.2500;30.7000;;84.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570282;1.0000;1.5000;570284;0.6400;68.2000;;125.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570282;1.5000;2.1000;570285;2.4500;321.0000;;479.0000;;24/07/2019;CHANNEL;LQC19-1806
CHMine;570287;0.0000;1.0000;570287;0.0400;7.7000;;-50.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570287;1.0000;2.0000;570288;6.6800;2098.0000;;4018.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570287;2.0000;3.0000;570289;1.3000;244.4000;;675.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570287;3.0000;4.0000;570290;0.1000;13.9000;;562.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570287;4.0000;5.0000;570291;0.0150;2.9000;;-50.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570287;5.0000;6.0000;570292;0.0150;3.4000;;78.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570294;0.0000;0.5000;570294;2.4100;390.0000;;874.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570294;0.5000;1.2000;570295;0.1400;17.3000;;61.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570294;1.2000;2.1000;570296;0.2300;31.2000;;129.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570294;2.1000;2.5000;570297;0.2500;51.4000;;398.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570294;2.5000;3.3000;570298;0.4800;66.1000;;257.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570294;3.3000;4.1000;570299;0.1000;22.5000;;-50.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570302;0.0000;1.0000;570302;30.8800;4653.0000;;5300.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570302;1.0000;2.0000;570303;6.6700;1119.0000;;1555.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570302;2.0000;3.0000;570304;2.7200;566.0000;;1911.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570302;3.0000;3.8000;570305;11.2300;1663.0000;;1542.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570302;3.8000;4.7000;570306;14.6200;2936.0000;;2518.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570308;0.0000;0.8000;570308;0.0800;15.5000;;90.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570308;0.8000;1.6000;570309;1.1800;190.9000;;651.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570308;1.6000;2.4000;570310;8.2100;1258.0000;;2179.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570308;2.4000;3.2000;570311;11.7700;1720.0000;;2649.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570308;3.2000;4.0000;570312;1.3500;217.1000;;283.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570308;4.0000;4.8000;570313;0.1100;34.7000;;103.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570308;4.8000;5.6000;570314;3.2500;583.0000;;1529.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570308;5.6000;6.5000;570315;0.4900;159.1000;;177.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570318;0.0000;0.9000;570318;0.0400;5.2000;;-50.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570318;0.9000;1.7000;570319;0.0150;5.9000;;-50.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570318;1.7000;2.5000;570320;0.0400;8.7000;;-50.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570318;2.5000;3.4000;570321;0.0150;5.5000;;51.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570323;0.0000;0.8000;570323;0.0150;2.8000;;-50.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570323;0.8000;1.7000;570324;0.0150;4.9000;;-50.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570323;1.7000;2.4000;570325;0.0150;5.5000;;-50.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570326;0.0000;0.8000;570326;0.1400;28.3000;;175.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570326;0.8000;1.6000;570327;0.7100;146.3000;;495.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570326;1.6000;2.4000;570328;0.4800;116.4000;;532.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570326;2.4000;3.2000;570329;0.0900;15.3000;;83.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570326;3.2000;4.0000;570330;0.1400;29.8000;;91.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570326;4.0000;4.8000;570331;0.3200;75.2000;;226.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570333;0.0000;0.8000;570333;0.0700;9.4000;;378.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570333;0.8000;1.7000;570334;0.0700;15.4000;;1393.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570333;1.7000;2.5000;570335;0.1200;16.2000;;919.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570333;2.5000;3.3000;570336;0.1500;46.4000;;2461.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570333;3.3000;4.1000;570337;0.1400;24.0000;;3286.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570333;4.1000;4.9000;570338;0.1000;29.4000;;4349.0000;;25/07/2019;CHANNEL;LQC19-1814
CHMine;570340;0.0000;0.9000;570340;0.0400;6.6000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570340;0.9000;1.8000;570341;0.0150;1.0000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570340;1.8000;2.8000;570342;0.0150;1.0000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570340;2.8000;3.8000;570343;0.0150;3.8000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570340;3.8000;4.8000;570344;0.2400;47.4000;;83.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570340;4.8000;5.7000;570345;0.0500;4.1000;;52.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570346;0.0000;0.8000;570346;0.1400;25.5000;;140.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570346;0.8000;1.5000;570347;0.9300;198.5000;;239.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570346;1.5000;2.3000;570348;0.3600;71.1000;;3562.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570346;2.3000;3.1000;570349;3.6500;598.0000;;21542.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570351;0.0000;0.7000;570351;0.4000;87.5000;;210.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570351;0.7000;1.4000;570352;0.1000;11.2000;;182.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570351;1.4000;2.3000;570353;0.1800;34.0000;;426.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570351;2.3000;3.2000;570354;0.2700;51.9000;;838.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570356;0.0000;1.0000;570356;0.3700;69.8000;;114.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570356;1.0000;2.0000;570357;0.1700;20.8000;;105.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570356;2.0000;2.9000;570358;0.2700;57.6000;;258.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570356;2.9000;3.8000;570359;0.1000;21.4000;;95.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570361;0.0000;0.8000;570361;0.1200;15.2000;;61.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570361;0.8000;1.7000;570362;0.4300;79.7000;;161.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570361;1.7000;2.6000;570363;0.6200;151.5000;;371.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570361;2.6000;3.6000;570364;0.4900;163.0000;;467.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570365;0.0000;0.9000;570365;0.0900;6.6000;;437.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570365;0.9000;1.8000;570366;0.0500;3.6000;;211.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570365;1.8000;2.7000;570367;0.0500;3.8000;;379.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570365;2.7000;3.6000;570368;0.5400;42.2000;;3496.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570365;3.6000;4.5000;570369;2.2400;266.7000;;10741.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570372;0.0000;0.9000;570372;0.1400;12.9000;;734.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570372;0.9000;1.8000;570373;0.1700;19.7000;;1259.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570372;1.8000;2.7000;570374;0.1300;21.5000;;1712.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570372;2.7000;3.6000;570375;0.1100;14.8000;;794.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570372;3.6000;4.5000;570376;0.2900;47.9000;;5689.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570372;4.5000;5.4000;570377;1.8800;51.2000;;13610.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570379;0.0000;0.7000;570379;0.0150;3.2000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570379;0.7000;1.4000;570380;0.0150;4.1000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570381;0.0000;0.6000;570381;0.1800;22.8000;;119.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570381;0.6000;1.3000;570382;0.2200;16.4000;;100.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570381;1.3000;2.1000;570383;0.1600;17.1000;;126.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570381;2.1000;2.9000;570384;0.0700;5.0000;;146.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570381;2.9000;3.6000;570385;0.0600;6.8000;;128.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570381;3.6000;4.2000;570386;0.1200;16.3000;;75.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570388;0.0000;1.0000;570388;0.0600;7.7000;;55.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570388;1.0000;2.0000;570389;0.1100;8.8000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570388;2.0000;3.0000;570390;0.5500;53.1000;;318.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570388;3.0000;3.9000;570391;3.6200;355.0000;;334.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570388;3.9000;4.8000;570392;0.8600;87.7000;;144.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570388;4.8000;5.7000;570393;0.7200;87.2000;;133.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570394;0.0000;0.8000;570394;0.2100;16.5000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570394;0.8000;1.5000;570395;0.0900;7.3000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570394;1.5000;2.2000;570396;0.1100;13.1000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570394;2.2000;3.0000;570397;0.0150;2.7000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570394;3.0000;3.8000;570398;0.0150;1.0000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570400;0.0000;0.8000;570400;0.0150;1.0000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570400;0.8000;1.5000;570401;0.3900;31.2000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570400;1.5000;2.3000;570402;0.3500;48.2000;;56.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570400;2.3000;3.1000;570403;0.4400;52.2000;;63.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570400;3.1000;3.9000;570404;0.4100;52.9000;;104.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570405;0.0000;0.8000;570405;0.0150;2.7000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570405;0.8000;1.6000;570406;0.0150;9.1000;;-50.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570405;1.6000;2.5000;570407;0.1200;32.7000;;804.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570405;2.5000;3.3000;570408;0.2600;18.7000;;2940.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570405;3.3000;4.2000;570409;0.1200;17.4000;;121.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570405;4.2000;5.1000;570410;0.7000;69.7000;;6603.0000;;26/07/2019;CHANNEL;LQC19-1823
CHMine;570412;0.0000;0.9000;570412;2.5000;488.0000;;1698.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570412;0.9000;1.7000;570413;0.6100;135.8000;;560.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570412;1.7000;2.7000;570414;1.8000;346.0000;;1596.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570412;2.7000;3.5000;570415;1.5100;287.0000;;1407.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570412;3.5000;4.4000;570416;0.5600;99.6000;;603.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570412;4.4000;5.4000;570417;0.1700;31.4000;;442.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570419;0.0000;1.0000;570419;1.3700;293.5000;;906.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570419;1.0000;2.0000;570420;0.0400;7.1000;;999.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570419;2.0000;3.0000;570421;0.1200;21.9000;;478.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570419;3.0000;4.0000;570422;0.0400;3.4000;;287.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570419;4.0000;5.0000;570423;0.0150;1.0000;;67.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570419;5.0000;6.0000;570424;0.0150;1.0000;;58.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570426;0.0000;1.0000;570426;0.3600;20.8000;;-50.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570426;1.0000;1.9000;570427;1.3900;92.8000;;127.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570426;1.9000;2.7000;570428;0.1500;13.9000;;-50.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570426;2.7000;3.5000;570429;0.2800;33.2000;;66.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570426;3.5000;4.5000;570430;1.0700;156.9000;;-50.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570426;4.5000;5.4000;570431;0.3900;40.1000;;88.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570433;0.0000;0.8000;570433;0.0800;3.1000;;184.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570433;0.8000;1.6000;570434;0.1300;9.0000;;158.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570433;1.6000;2.4000;570435;0.2200;23.4000;;762.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570433;2.4000;3.2000;570436;0.0150;3.0000;;213.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570433;3.2000;4.0000;570437;0.0900;14.9000;;2260.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570438;0.0000;0.8000;570438;0.3500;82.9000;;505.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570438;0.8000;1.6000;570439;0.2600;64.4000;;308.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570438;1.6000;2.5000;570440;0.7200;131.4000;;660.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570438;2.5000;3.4000;570441;0.5100;116.0000;;773.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570438;3.4000;4.3000;570442;0.1900;40.2000;;142.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570438;4.3000;5.1000;570443;0.1900;30.3000;;-50.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570445;0.0000;1.0000;570445;0.0400;6.7000;;162.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570445;1.0000;2.0000;570446;0.0600;13.8000;;1208.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570445;2.0000;3.0000;570447;0.0500;13.1000;;1710.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570445;3.0000;4.0000;570448;0.0500;14.5000;;1855.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570445;4.0000;5.0000;570449;0.0600;13.8000;;799.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570445;5.0000;6.0000;570450;0.1200;19.9000;;3334.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570445;6.0000;7.0000;570451;0.2100;17.9000;;635.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570445;7.0000;8.0000;570452;0.3100;29.4000;;880.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570454;0.0000;1.0000;570454;0.0150;4.1000;;247.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570454;1.0000;2.0000;570455;0.3400;52.7000;;2030.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570454;2.0000;3.0000;570456;1.1900;176.5000;;3923.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570454;3.0000;4.0000;570457;0.4600;86.1000;;1182.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570454;4.0000;5.0000;570458;0.2600;32.3000;;914.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570454;5.0000;6.0000;570459;0.0500;7.9000;;74.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570454;6.0000;6.8000;570460;0.0150;4.4000;;105.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570454;6.8000;7.7000;570461;0.0500;6.9000;;730.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570463;0.0000;1.0000;570463;0.0800;8.1000;;233.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570463;1.0000;1.9000;570464;0.0400;3.6000;;99.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570463;1.9000;2.8000;570465;0.0600;4.9000;;132.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570463;2.8000;3.7000;570466;0.0900;11.9000;;132.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570463;3.7000;4.7000;570467;0.2700;23.0000;;265.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570463;4.7000;5.7000;570468;0.2100;17.2000;;453.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570463;5.7000;6.7000;570469;0.0500;6.5000;;59.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570463;6.7000;7.7000;570470;0.0600;14.5000;;-50.0000;;27/07/2019;CHANNEL;LQC19-1832
CHMine;570472;0.0000;1.0000;570472;0.2300;49.2000;;175.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570472;1.0000;1.8000;570473;0.7400;163.3000;;216.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570472;1.8000;2.6000;570474;2.1300;539.0000;;950.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570472;2.6000;3.4000;570475;0.1700;25.7000;;68.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570477;0.0000;0.9000;570477;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570477;0.9000;1.7000;570478;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570477;1.7000;2.6000;570479;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570477;2.6000;3.4000;570480;0.0400;3.4000;;52.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570482;0.0000;0.8000;570482;0.0150;1.0000;;54.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570482;0.8000;1.8000;570483;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570482;1.8000;2.8000;570484;0.0150;1.0000;;51.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570482;2.8000;3.7000;570485;0.0400;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570486;0.0000;1.0000;570486;0.0150;3.7000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570486;1.0000;1.8000;570487;0.0150;2.7000;;68.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570486;1.8000;2.7000;570488;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570486;2.7000;3.7000;570489;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570491;0.0000;1.0000;570491;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570491;1.0000;1.9000;570492;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570491;1.9000;2.7000;570493;0.0600;7.9000;;51.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570491;2.7000;3.6000;570494;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570491;3.6000;4.5000;570495;0.0150;1.0000;;-50.0000;;28/07/2019;CHANNEL;LQC19-1840
CHMine;570498;0.0000;1.0000;570498;1.0600;178.4000;;327.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570498;1.0000;2.0000;570499;1.3600;234.6000;;1056.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570498;2.0000;3.0000;570500;0.1300;14.5000;;79.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570501;0.0000;1.0000;570501;0.1200;22.7000;;128.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570501;1.0000;1.9000;570502;0.0700;6.0000;;-50.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570504;0.0000;0.7000;570504;0.0500;2.2000;;-50.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570504;0.7000;1.5000;570505;0.0150;1.0000;;-50.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570504;1.5000;2.3000;570506;0.0400;1.0000;;-50.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570507;0.0000;0.7000;570507;0.1400;17.7000;;109.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570507;0.7000;1.4000;570508;0.1100;2.3000;;-50.0000;;29/07/2019;CHANNEL;LQC19-1851
CHMine;570507;1.4000;2.2000;570509;0.0600;1.0000;;-50.0000;;29/07/2019;CHANNEL;LQC19-1851
